length,width,height,diameter,thickness,volume,surface_area,aspect_ratio,material_code,density,machinability_index,material_cost_per_kg,num_operations,tolerance_severity,surface_finish_code,coating_code,hole_count,slot_count,pocket_count,fillet_count,chamfer_count,complexity_score,contour_count,symmetry_score,num_drawing_views,total_cost,raw_material_cost,machining_cost,manpower_cost,coating_cost,overhead_cost,logistics_cost,profit_margin
1308.2077685369889,330.5662042918927,60.90094293860844,120.49167709864145,0.0,26336568.71016873,1064504.3133579355,21.48091154936198,1.0,7.85,0.6,0.8,4.0,10.618264661154697,4.0,1.0,1.0,1.0,0.0,8.0,2.0,40.522400231387124,42.0,0.5376731280030641,1.0,433952.9715345103,17664.6754678997,99681.45772462987,16746.484897737817,174912.51986372733,46350.770693099206,6271.567631664701,72325.49525575172
1824.6028423061853,195.0766015468833,92.37318667152311,190.42321612411715,32.8024468035746,32879064.656125817,1085003.095867104,19.75251594160576,1.0,7.85,0.6,0.8,4.0,36.84574067296202,3.0,2.0,3.0,2.0,1.0,3.0,1.0,51.59167373200866,26.0,0.9243348974623372,1.0,387557.48678261467,23048.832781315017,135646.9112570876,22788.681091190716,93166.00308480427,41197.56423215964,7116.579872288286,64592.914463769106
915.058629756547,188.077553279348,252.3402888696284,180.06084778701555,30.453695954437514,43428265.41534714,900935.3825631624,4.86532610511701,1.0,7.85,0.6,0.8,4.0,41.931807158671006,1.0,4.0,2.0,1.0,1.0,4.0,2.0,44.4377516497364,24.0,0.687791476319972,2.0,823963.7876893586,29349.783488120407,161044.14650229478,27055.416612385518,372900.58965039643,88552.49043797958,7734.063049955568,137327.29794822648
1493.2483502961188,198.44580024241958,88.76040418193605,175.8400253104045,20.01005442063456,26302269.72478502,892968.6407784076,16.823361318131706,1.0,7.85,0.6,0.8,2.0,22.130620586928913,3.0,4.0,1.0,0.0,1.0,6.0,3.0,40.97796809312855,53.0,0.9826259151953849,3.0,598515.8387629826,16889.232890736792,52821.0480097322,7606.230913401437,351172.0260415938,64273.28067831963,6001.380435368327,99752.63979383044
345.61118416192426,259.4063894704444,185.15878040252662,158.91370005839923,30.65201393204781,16600178.905573927,403356.13099982974,1.866566540407004,1.0,7.85,0.6,0.8,1.0,25.95283605779178,3.0,4.0,2.0,2.0,1.0,6.0,1.0,52.99301512293296,32.0,0.7141572374700539,1.0,274904.9958585622,10616.299990007325,23028.699894083413,3039.7883860190104,157985.08362347764,29200.48078403811,5217.1438711762685,45817.499309760366
1943.1453961089887,232.70566891933134,109.9468397893508,0.0,0.0,49715866.37848523,1382817.7953224366,17.67349930049738,6.0,7.3,0.65,0.6,1.0,35.53082375373401,1.0,3.0,3.0,0.0,1.0,6.0,2.0,46.12989871492307,12.0,0.6238654947505787,3.0,375592.8455382199,24490.63110328811,53128.950589057575,7597.439934235233,179450.10658586945,39700.06923186755,8626.840504198686,62598.80758970332
276.62795396504833,134.82179215207486,61.50066050543819,0.0,38.146314375200944,2293696.43941022,125199.81532785483,4.4979672037926735,2.0,7.75,0.4,2.0,4.0,13.91336642604006,4.0,1.0,3.0,0.0,1.0,7.0,0.0,43.99301512293296,32.0,0.5240294620985169,2.0,89983.84092185076,3932.1911104521414,32464.828695166572,3636.0608138586567,21303.811469038865,9200.533813277434,4449.108199748622,14997.30682030846
333.81241807828235,212.38378438794138,206.4649789285591,178.47347617824835,16.517377083257188,14637612.299557477,367333.4641204063,1.616799225760161,1.0,7.85,0.6,0.8,1.0,44.68795734220015,4.0,3.0,2.0,2.0,1.0,2.0,0.0,47.94058382710424,52.0,0.9707324043882626,3.0,123206.88756612285,10425.999854850405,22860.525843829557,3017.5894113855006,48072.44729776327,12656.484361174309,5639.359536099349,20534.48126102048
1455.2468279369077,162.00530796302363,118.49028183028344,0.0,0.0,27934997.5634298,854772.7437910854,12.2815711589014,6.0,7.3,0.65,0.6,3.0,34.730155373515714,3.0,1.0,2.0,0.0,1.0,3.0,1.0,35.56837926783652,43.0,0.6303472641179515,3.0,317422.1745321078,12571.669609717363,65844.23448359202,11127.675627727052,135116.23008657782,33698.97147114213,6159.697498000102,52903.695755351306
1538.9637559236787,288.6828540339652,269.36800338176323,170.5221395577273,0.0,119672782.62947434,1873163.935053234,5.713238902181616,1.0,7.85,0.6,0.8,1.0,40.024590065634335,4.0,3.0,1.0,2.0,1.0,5.0,1.0,51.15507488781144,58.0,0.8882064803709984,3.0,708606.8204705443,86499.99658858676,145899.40480897232,19258.721434784347,248762.4076573756,75063.07957345786,15022.073662276669,118101.13674509073
1838.0635909095718,228.6982082125055,237.71776694787434,65.4685803253899,30.210094897914285,99927480.24968338,1823335.6990442683,8.037070361310615,1.0,7.85,0.6,0.8,2.0,21.905406980372433,3.0,1.0,1.0,0.0,0.0,5.0,0.0,24.66642668811243,16.0,0.9784004425632282,3.0,849952.0795492565,72417.31167160171,182002.5775779319,26208.37117122219,323706.2590542319,90650.17792124815,13308.702228144639,141658.6799248761
1310.8600930280793,289.55116365093977,162.11138049457995,0.0,0.0,61531168.28099586,1278011.8869983216,8.086169453549912,1.0,7.85,0.6,0.8,1.0,40.0949811775072,3.0,4.0,1.0,2.0,0.0,6.0,1.0,44.783640596221254,48.0,0.9979656210151646,2.0,909519.6048152542,41602.074287983814,70879.82006550826,9356.136248647092,529202.303272621,97656.05008121401,9236.620056737675,151586.60080254235
1892.2527381028547,205.2745037656236,79.26675410690146,0.0,34.728722532650444,30789683.73224578,1109390.835853844,23.87195942892915,6.0,7.3,0.65,0.6,2.0,13.364272244599897,1.0,4.0,2.0,0.0,1.0,4.0,1.0,30.969813299576,11.0,0.5406743903209499,1.0,723093.782702114,14092.188771848316,50492.838563288125,7876.882815872948,445872.1432802209,77750.10801468455,6493.990805846769,120515.63045035234
1325.4150218695472,358.94155659670116,270.0899921596042,0.0,33.67554955285137,128494376.8511133,1861348.7723168656,4.907308898310901,2.0,7.75,0.4,2.0,2.0,38.327247823327994,3.0,1.0,2.0,2.0,0.0,3.0,1.0,44.73459165997295,28.0,0.5555987411530756,3.0,1253420.26688636,208739.6258240178,353007.94708395045,33888.76292005924,300125.9034762746,134364.3358956453,14390.313872019307,208903.37781439335
999.6238605456217,271.44190756150317,235.2434652276671,173.41855278150396,37.24157708387636,63830916.58238736,1140699.446744568,4.249316169434047,2.0,7.75,0.4,2.0,2.0,26.00891571488099,4.0,1.0,1.0,0.0,1.0,6.0,1.0,32.97796809312855,53.0,0.9889503343771354,1.0,643653.0257740724,100528.25000943568,164085.22082671107,15752.181199364264,178313.08663594065,68801.81080071775,8896.972006224227,107275.50429567874
1898.6147603414315,258.31033272588996,298.24119902982505,0.0,48.77210142476396,146266971.19457895,2267431.472871992,7.350130907679083,1.0,7.85,0.6,0.8,3.0,35.1759455254105,2.0,3.0,3.0,0.0,0.0,7.0,1.0,36.12989871492307,12.0,0.9505790052454945,1.0,1217178.4246017933,105505.978392315,398721.58440327446,62200.56716691081,300506.0599660184,130040.12848927779,17341.03541703129,202863.07076696557
2023.5994537045153,117.35916932731222,148.63044965203247,0.0,0.0,35297940.93484952,1111399.187531163,17.242789509362833,1.0,7.85,0.6,0.8,4.0,35.873934466748956,4.0,2.0,2.0,0.0,0.0,5.0,3.0,33.22183582528845,36.0,0.8490808570098726,1.0,360061.0023856971,23320.47611384077,121276.043892168,20374.375373884217,89940.46315283747,38236.70377990956,6902.7730087742475,60010.16706428287
1010.7324336135446,280.83456460698955,117.73941062878247,0.0,0.0,33420167.216548692,871833.8801721883,8.584486946348463,1.0,7.85,0.6,0.8,3.0,39.0287803355344,3.0,1.0,2.0,1.0,1.0,7.0,1.0,48.014666370464944,54.0,0.5824171305685004,1.0,418111.0954700432,23667.747129364685,105332.28216641032,16431.836017960006,151254.7575096929,44502.993423514185,7236.29664476052,69685.18257834054
1138.684651452756,395.5858151996513,144.18474248448518,108.94841734682886,32.7632587666299,64947656.227998465,1343331.776472195,7.897400458826514,1.0,7.85,0.6,0.8,2.0,11.472874705439654,3.0,1.0,1.0,2.0,1.0,5.0,0.0,44.41610040220442,14.0,0.9998588366430653,2.0,619257.0121377361,46835.40236856497,136153.71427893953,19606.13485616729,237312.7435017883,65986.199250819,10153.315858500933,103209.50202295602
1332.5266348021232,317.83625322155444,239.27030051061396,0.0,0.0,101337019.32622972,1636816.1941848472,5.5691267656639765,1.0,7.85,0.6,0.8,2.0,20.057697580471938,1.0,1.0,2.0,0.0,0.0,9.0,3.0,45.56837926783652,43.0,0.6790813590164202,3.0,818514.1450197827,70740.1768720221,202114.93844344252,29104.551135855716,279914.19832297234,87281.07971614391,12940.176359382309,136419.02416996378
1212.5692466720177,331.6955175206918,180.04087527799834,132.78602581617284,45.0661441063338,72413121.27629405,1360469.1272215548,6.734966405821502,1.0,7.85,0.6,0.8,1.0,15.36060913802563,3.0,3.0,3.0,0.0,0.0,7.0,1.0,39.089044875446845,20.0,0.6064820807544553,2.0,448840.1417778307,50173.98839298911,82016.0206480519,10826.11472554285,173196.1809135074,47431.845702013685,10389.301099420662,74806.69029630513
2063.856041420899,282.4263548625656,209.16108040557063,63.65031365769954,31.89785227596446,121917345.52550021,2147276.599365619,9.86730436378991,1.0,7.85,0.6,0.8,4.0,46.41885113613092,2.0,3.0,2.0,2.0,0.0,6.0,0.0,43.27811465923052,13.0,0.7296734039730862,1.0,1192274.5557457304,83018.59250072227,427936.65001219383,71893.35720204856,268649.5528338004,127724.72288231477,14339.254357028933,198712.4259576218
727.752118353073,237.7407268714784,295.0081438213693,99.31274154312624,19.605824751127724,51041222.705842234,915689.1394840505,3.0611167380946585,1.0,7.85,0.6,0.8,3.0,15.155188876425969,3.0,4.0,3.0,2.0,1.0,9.0,3.0,66.27811465923051,13.0,0.5909400421995724,1.0,896386.1790113323,36727.34261453829,174348.36283029197,27198.34460152555,403537.1369937186,96271.67805601115,8905.617413358104,149397.69650188874
1126.829034486314,300.26732155630816,93.07996780040746,0.0,0.0,31493601.151601918,942368.0378112248,12.10603163188225,6.0,7.3,0.65,0.6,2.0,21.143613561278343,1.0,2.0,1.0,1.0,0.0,6.0,0.0,33.18208490671663,21.0,0.6031668592028963,2.0,212254.90704784312,14195.34489526195,51388.44367129532,8016.597212722069,74597.91868555649,22229.745669725377,6451.039071974731,35375.81784130719
860.6840996237875,196.4748294040087,73.07264655718652,153.16770756441247,16.27910730864775,12356786.333480025,492704.32483989693,11.778471701448746,6.0,7.3,0.65,0.6,1.0,21.07510592588815,1.0,4.0,1.0,2.0,0.0,5.0,2.0,45.0861025356691,56.0,0.685236051395691,2.0,312797.42897553684,5657.976752075876,16222.099833981983,2319.7602762594242,198104.5897117985,33345.66398611737,5014.433586047565,52132.90482925615
1655.9175065345335,259.3797261920602,230.12901534786621,0.0,0.0,98843042.33804218,1740553.7914148606,7.195605056717535,1.0,7.85,0.6,0.8,3.0,37.48662021613325,3.0,2.0,3.0,2.0,1.0,6.0,1.0,62.742402021815785,47.0,0.7663086332275115,3.0,747376.7917937295,63653.32150997027,285828.8243415858,44589.296597287386,137296.4853453712,79705.18916913221,11740.87619809427,124562.79863228825
1614.1996312735653,154.68516354278742,190.9912730047091,63.38064930680843,19.328656461992047,47689133.11794999,1175068.5854298146,10.435387559499603,6.0,7.3,0.65,0.6,4.0,28.958797657222245,2.0,3.0,1.0,0.0,1.0,8.0,3.0,45.0861025356691,56.0,0.8684112376974564,3.0,511526.2452877158,23452.8553330831,158753.76388095235,28893.18502633333,152234.57838805747,54500.15739426394,8437.33105040628,85254.3742146193
1048.570160524907,138.27409083866914,120.94397644968112,0.0,32.83113218675648,17535677.50152593,577063.4976269893,8.66988329064214,1.0,7.85,0.6,0.8,1.0,23.21393925123656,1.0,1.0,1.0,1.0,0.0,7.0,1.0,41.120886021092836,57.0,0.5803406866297778,3.0,182921.31718247564,11264.273305301678,22842.0145088249,3015.1459151648864,90809.48919800455,19189.638439094404,5313.869619005948,30486.886197079275
1740.8500404711153,116.6960468070926,260.5785088245454,0.0,0.0,52936606.881366566,1374373.8146055413,14.917815025464163,6.0,7.3,0.65,0.6,4.0,49.890221390735775,2.0,2.0,3.0,2.0,1.0,7.0,0.0,62.377758908227875,39.0,0.585443793695033,3.0,531739.2699363856,26299.248127109167,195680.13367115936,35613.78432815101,119915.31188326192,56626.27170145221,8981.308569187599,88623.21165606426
1579.1459510476243,260.51101961347314,169.154871031603,80.76163402241886,38.438099153469935,69587763.39580692,1445143.7188809435,9.33550385760156,2.0,7.75,0.4,2.0,1.0,39.44988734793953,4.0,3.0,1.0,1.0,1.0,9.0,1.0,50.70029520342012,46.0,0.7530519781796735,3.0,605105.0819244443,116774.00692359313,121802.77757399024,10718.64442651114,180526.32974711436,64473.26380068133,9959.212465146704,100850.84698740739
1235.2904502204337,115.54706104672807,134.15106954848014,0.0,0.0,19147943.05060186,647900.955969515,10.690799394031089,2.0,7.75,0.4,2.0,2.0,22.894153798988917,2.0,4.0,1.0,2.0,0.0,2.0,0.0,32.888877958332884,18.0,0.7978193703039221,2.0,510653.31240744947,31819.263225654657,60310.687185802686,5789.825969837059,267160.0812089917,54761.97863854292,5702.590777378863,85108.88540124157
895.4062931045413,378.8587432743478,257.6548519469323,68.64458352283171,47.533618272841515,87404900.3168644,1335106.1444297675,3.4752161131006494,2.0,7.75,0.4,2.0,3.0,12.6598506946711,4.0,4.0,2.0,0.0,1.0,4.0,0.0,33.70029520342012,46.0,0.6008136600238723,2.0,1563823.751095379,153754.93383443332,349855.6013990539,36384.9825455016,582779.1790805435,168416.20452892984,11995.557857687403,260637.2918492299
594.8492255580666,170.70752381949993,208.4396409300443,97.4294873444742,37.31928253668529,21166053.017946456,522235.2245855932,3.4846104743868174,1.0,7.85,0.6,0.8,1.0,22.055114966565682,3.0,3.0,3.0,0.0,0.0,2.0,0.0,29.0861025356691,56.0,0.6919456106866058,2.0,148973.32020844507,13553.329823389504,24826.211006089357,3277.059852803795,61441.322052060044,15464.688410151406,5581.822362543425,24828.88670140751
673.6969732108732,262.8547931840227,157.88203578411066,0.0,37.74870429613354,27958457.98114355,649898.3561153543,4.267090741926413,2.0,7.75,0.4,2.0,3.0,45.14516461493753,1.0,4.0,2.0,2.0,0.0,5.0,0.0,43.742402021815785,47.0,0.8762015600194113,1.0,615602.9113192428,45384.42626569908,120892.17378638125,12572.78607378365,261778.53156997482,66094.18765437581,6280.320749154512,102600.4852198738
1626.3006412594525,110.05973042073381,192.47242121782912,181.51484551426242,0.0,34450679.12379904,1026383.390008114,14.776527573186558,6.0,7.3,0.65,0.6,3.0,25.15286262227663,1.0,4.0,3.0,0.0,1.0,6.0,0.0,41.0861025356691,56.0,0.7044775885427466,1.0,785358.0898570999,16884.114582903356,89118.63402056489,15061.049149475464,441715.52124496194,84416.89784968585,7268.858033325153,130893.01497618333
1436.1231208378001,308.18453334013003,185.68111083689905,0.0,0.0,82180776.23699243,1532951.8333668644,7.734352268601411,1.0,7.85,0.6,0.8,2.0,46.33802245334513,2.0,2.0,3.0,2.0,1.0,7.0,2.0,63.18208490671663,21.0,0.9559262044214824,2.0,517726.5544732518,52891.134270665716,168150.62760977473,24213.690375807557,120847.63476378324,54915.463053004685,10420.245321340506,86287.7590788753
723.6287339292751,317.8286758187202,198.2407263147054,0.0,41.60338548496347,45593377.169286564,872898.4712467857,3.650252636688391,6.0,7.3,0.65,0.6,4.0,36.05468843952985,1.0,4.0,3.0,1.0,0.0,7.0,2.0,48.327123292259294,38.0,0.5521234830259047,1.0,834440.6925492893,22968.851791387722,159218.15798624957,28977.704753497423,386148.0069434517,89596.90822118796,8457.614095300109,139073.44875821492
1084.0528370976444,133.97141375222657,296.21029974058365,68.69940218049003,44.79585448248513,43019241.25684982,1012046.8392072474,8.091672743728346,1.0,7.85,0.6,0.8,4.0,34.315775751770346,3.0,1.0,1.0,0.0,1.0,5.0,0.0,32.16703787691222,35.0,0.6667495858455721,3.0,516376.4947189561,28974.94574537754,146874.05498540672,24674.841237548328,166988.85910634857,55126.90516120217,7674.139363246731,86062.74911982602
1847.5085601339704,376.8880695395455,166.4250305797033,187.76820874089518,11.313866809737533,115882403.62299801,2132998.4236029624,11.101145985664532,1.0,7.85,0.6,0.8,3.0,19.929057710286074,1.0,3.0,2.0,0.0,1.0,2.0,0.0,29.327123292259294,38.0,0.7902941751390218,2.0,915558.4163135025,75900.7578944796,276198.7479841881,43087.00468553334,256689.09290950742,97781.34052105626,13308.402933154115,152593.06938558375
643.4594510312686,254.5521047220438,293.88532892068906,133.59580533350717,31.402788757346343,48136641.09371189,855412.7580008844,2.5278103739660263,1.0,7.85,0.6,0.8,3.0,33.81540069280175,1.0,2.0,3.0,2.0,0.0,9.0,2.0,60.47533923656674,41.0,0.7341159142206897,1.0,369845.5820991846,30685.357317681424,141749.89352146574,22112.983389348658,66792.56618251897,39201.12006165222,7662.731276653563,61640.93034986411
1123.3238484534986,269.45233997878495,66.42715985708809,117.99332521220414,27.630509877529125,20106321.510481134,790400.8120678128,16.910610823497894,1.0,7.85,0.6,0.8,2.0,32.38561325232872,3.0,4.0,1.0,0.0,0.0,8.0,2.0,36.47533923656674,41.0,0.6361509273601498,3.0,561406.7817552475,13982.678051404782,44576.85114972718,6419.066565560713,336644.9634914567,60243.5338887224,5971.891649167837,93567.79695920793
1006.1582165314784,107.61590669810346,89.0381493415476,148.8385912865227,0.0,9640928.71747721,414894.030941297,11.300304689306676,1.0,7.85,0.6,0.8,4.0,17.844523987738114,3.0,1.0,2.0,0.0,0.0,6.0,2.0,35.522400231387124,42.0,0.7783607923916831,2.0,189495.29513750493,6853.084434747975,45974.20320800277,7723.666138944465,72248.92626586999,19919.98200713478,5192.88389322079,31582.549189584155
2079.148246617569,280.9592206530939,251.7125372406465,191.661458836591,0.0,147039356.43139565,2356449.019478427,8.260010682860132,1.0,7.85,0.6,0.8,3.0,35.329630996438425,1.0,3.0,1.0,2.0,1.0,6.0,2.0,52.657282792978194,45.0,0.8214627818071266,2.0,1302349.59049825,105746.21646289919,442492.67599152087,69028.85745467724,311370.56576959643,139295.74735180405,17357.26238471038,217058.26508304165
1762.2705892161157,202.5452055093628,114.85585835782312,0.0,20.72254563291505,40996587.90569828,1165220.1265481745,15.343323487478711,6.0,7.3,0.65,0.6,1.0,26.376466087649618,2.0,1.0,2.0,0.0,1.0,4.0,3.0,36.93147180559945,31.0,0.8898793873940154,1.0,388840.57655093615,20497.2806112495,43476.28957844914,6217.109409718228,204629.8776627254,41223.08358932134,7990.172940983194,64806.76275848936
1151.7477167616003,368.3656680682274,249.9638139868288,53.37039624801761,0.0,106050726.84856784,1608475.3129908685,4.607657798109484,1.0,7.85,0.6,0.8,1.0,26.10200174387922,1.0,2.0,2.0,2.0,1.0,5.0,1.0,55.327123292259294,38.0,0.5858396429241517,3.0,508934.7762444034,74148.18100662521,128331.98238216592,16939.821674445902,137752.10868435216,53575.81406213837,13364.405727275282,84822.46270740055
1771.7801704365968,258.89850359652434,253.76360710061428,60.07630998735651,0.0,116404217.56753775,1948047.1600259342,6.9820105045011704,1.0,7.85,0.6,0.8,4.0,18.256850870424127,2.0,2.0,1.0,2.0,0.0,8.0,1.0,46.22183582528845,36.0,0.7987065510851541,1.0,1046977.0727073641,81185.4966281296,426979.2116899892,71732.50756391819,166420.26380416853,111947.62195293084,14215.792283666895,174496.1787845607
574.4368654533818,374.32358377748795,154.69263122301828,0.0,11.878638671002202,33262824.197143883,723583.0328445452,3.7134080719412155,2.0,7.75,0.4,2.0,2.0,39.52134465705482,3.0,1.0,3.0,1.0,0.0,6.0,2.0,46.82404601085629,49.0,0.7185966981786218,1.0,424431.86122314486,57701.28194201327,108612.05341604954,10426.757127940757,124586.120153541,45198.93189593168,7168.073150477777,70738.6435371908
1379.2486339647216,384.7920391173297,149.16234326301358,70.25019161318104,0.0,79164019.7014105,1587704.6694425184,9.246627558892213,1.0,7.85,0.6,0.8,4.0,31.593711156327736,3.0,3.0,3.0,0.0,1.0,4.0,0.0,38.94058382710424,52.0,0.6671219454084805,2.0,802336.7988285717,53770.99523889022,274096.8415267764,46048.269376498436,198142.76618129885,85808.83084851957,10746.295851826377,133722.79980476198
887.1099042818315,205.46204834026565,153.19838765168808,139.74290874022319,0.0,27923074.564655907,699295.3591436879,5.790595566180272,1.0,7.85,0.6,0.8,3.0,13.110613763158284,4.0,4.0,3.0,1.0,1.0,3.0,3.0,51.73459165997295,28.0,0.6572982784047054,3.0,611857.1918269974,20147.090895055113,93621.30365159409,14604.923369648675,309013.00979792,65607.94915713268,6886.716317813966,101976.19863783293
503.1144672000786,385.07120614624074,161.50144323948894,0.0,44.91783343505633,31288465.10221918,674356.3256488508,3.115232019654555,6.0,7.3,0.65,0.6,1.0,36.35133466842869,2.0,4.0,2.0,0.0,1.0,2.0,3.0,32.4377516497364,24.0,0.8465876057284624,1.0,496926.8273469455,15800.88950482982,34098.83350721137,4876.133191531227,299046.86539100664,53073.40823918686,7209.559622021856,82821.13789115757
